"TransactionPostedDate","SettlementId","AmazonTransactionId","SellerReferenceId","TransactionType","AmazonOrderReferenceId","SellerOrderId","StoreName","CurrencyCode","TransactionDescription","TransactionAmount","TransactionPercentageFee","TransactionFixedFee","TotalTransactionFee","NetTransactionAmount",
"2017-12-01T06:35:44 -0800","6513842311","P01-1373571-2246031-C082582","aae1af4b894feeec33ee5f8e04ed9043","Capture","P01-1373571-2246031","","","USD","","68.86","-1.65","-0.30","-1.95","66.91"
"2017-12-01T06:37:39 -0800","6513842311","P01-8037527-4496134-C066933","3b5bfa502afd54636df015cef52e87f5","Capture","P01-8037527-4496134","","","USD","","74.61","-1.79","-0.30","-2.09","72.52"
"2017-12-01T06:46:52 -0800","6513842311","P01-2680168-2371663-C020890","05e86239cd7450526813e6d82b858f96","Capture","P01-2680168-2371663","","","USD","","19.76","-0.47","-0.30","-0.77","18.99"
"2017-12-01T06:49:41 -0800","6513842311","P01-7558061-9312164-C058127","e7c5d920ce352f5bfee5f6fa9423b45f","Capture","P01-7558061-9312164","","","USD","","183.14","-6.23","-0.30","-6.53","176.61"
"2017-12-01T06:54:58 -0800","6513842311","P01-5705161-4324626-C058698","8a8f6d4d0317c1dd3dc03cb5c53ddf27","Capture","P01-5705161-4324626","","","USD","","220.69","-7.51","-0.30","-7.81","212.88"
"2017-12-01T07:12:50 -0800","6513842311","P01-6980439-1034580-C080857","8d5dab0ba16891f7c9e75dba7a4985a6","Capture","P01-6980439-1034580","","","USD","","30.05","-0.72","-0.30","-1.02","29.03"
"2017-12-01T07:16:44 -0800","6513842311","P01-4535521-9554355-C006934","cb357491ccb6c87da49e87307232410f","Capture","P01-4535521-9554355","","","USD","","37.80","-0.91","-0.30","-1.21","36.59"
"2017-12-01T07:33:23 -0800","6513842311","P01-1498995-3775251-C077584","01f3a57ca62b26900204838070ec7e93","Capture","P01-1498995-3775251","","","USD","","75.96","-1.82","-0.30","-2.12","73.84"
"2017-12-01T07:39:19 -0800","6513842311","P01-3571802-2563031-C095601","adc3c2c7b97575023195430584408b5a","Capture","P01-3571802-2563031","","","USD","","78.19","-1.88","-0.30","-2.18","76.01"
"2017-12-01T07:43:13 -0800","6513842311","P01-4886231-3086024-C019411","da102d7aeb09572d49c84b2de76a82d4","Capture","P01-4886231-3086024","","","USD","","64.94","-1.56","-0.30","-1.86","63.08"
"2017-12-01T07:50:17 -0800","6513842311","P01-0795427-1165479-C040770","f4e230b7596f37fd5dfb651affe9d0ee","Capture","P01-0795427-1165479","","","USD","","84.00","-2.02","-0.30","-2.32","81.68"
"2017-12-01T07:51:23 -0800","6513842311","P01-6159284-9386182-C081164","ea5df7dc64347ef67c4da5415f71fcea","Capture","P01-6159284-9386182","","","USD","","21.95","-0.53","-0.30","-0.83","21.12"
"2017-12-01T08:04:10 -0800","6513842311","P01-9982012-7781146-C055855","ddc70a4c5a73f932f1dbae1721bcd80d","Capture","P01-9982012-7781146","","","USD","","14.05","-0.34","-0.30","-0.64","13.41"
"2017-12-01T08:06:00 -0800","6513842311","P01-1242529-7562282-C067235","526baf2534920e4e3d3ec9308a446fe3","Capture","P01-1242529-7562282","","","USD","","14.05","-0.34","-0.30","-0.64","13.41"
"2017-12-01T08:19:57 -0800","6513842311","P01-6431754-8937089-C037048","ecb3f943c6195f7b1be9e5d39ce2e785","Capture","P01-6431754-8937089","","","USD","","6.90","-0.20","-0.05","-0.25","6.65"
