"TransactionPostedDate","SettlementId","AmazonTransactionId","SellerReferenceId","TransactionType","AmazonOrderReferenceId","SellerOrderId","StoreName","CurrencyCode","TransactionDescription","TransactionAmount","TransactionPercentageFee","TransactionFixedFee","TotalTransactionFee","NetTransactionAmount",
"2017-11-01T06:47:27 -0700","6488263561","P01-5470426-6013139-C057501","94f3fa2dab1a921e5932f451f8a31881","Capture","P01-5470426-6013139","","","USD","","27.40","-0.66","-0.30","-0.96","26.44"
"2017-11-01T06:48:39 -0700","6488263561","P01-2239099-1671257-C024450","6b0cf77f1c10e1908e26367eeb3002e6","Capture","P01-2239099-1671257","","","USD","","34.11","-0.82","-0.30","-1.12","32.99"
"2017-11-01T06:52:29 -0700","6488263561","P01-5828342-2729988-C023654","ae1aa3730e413df13c37668c4681b43d","Capture","P01-5828342-2729988","","","USD","","34.10","-0.82","-0.30","-1.12","32.98"
"2017-11-01T07:00:36 -0700","6488263561","P01-6273944-1540733-C014914","cc102b9d17d22c8cfda7320a6131e694","Capture","P01-6273944-1540733","","","USD","","534.54","-18.18","-0.30","-18.48","516.06"
"2017-11-01T07:02:40 -0700","6488263561","P01-8900744-2102022-C024255","d340bbb5f63a8a30d3933dd5f94db393","Capture","P01-8900744-2102022","","","USD","","56.11","-1.35","-0.30","-1.65","54.46"
"2017-11-01T07:12:24 -0700","6488263561","P01-5708142-7923981-C065137","a39e5eda447fa1c56356bf3be130fc19","Capture","P01-5708142-7923981","","","USD","","28.36","-0.68","-0.30","-0.98","27.38"
"2017-11-01T07:32:28 -0700","6488263561","P01-2155191-4805429-C087555","552387b293e951f169b59aed773e2c2b","Capture","P01-2155191-4805429","","","USD","","62.55","-1.50","-0.30","-1.80","60.75"
"2017-11-01T07:40:55 -0700","6488263561","P01-1464191-3783109-C096936","9dea43a435c940b62b8ce4a40fdbb27c","Capture","P01-1464191-3783109","","","USD","","165.35","-3.97","-0.30","-4.27","161.08"
"2017-11-01T07:42:55 -0700","6488263561","P01-2097603-3492032-C011285","dfd204321e5a5c0d99d583c181da8c94","Capture","P01-2097603-3492032","","","USD","","24.16","-0.58","-0.30","-0.88","23.28"
"2017-11-01T07:54:45 -0700","6488263561","P01-1074757-3048521-C030514","341a12f6fed5731397b97b16437e8856","Capture","P01-1074757-3048521","","","USD","","32.30","-0.78","-0.30","-1.08","31.22"
"2017-11-01T07:58:42 -0700","6488263561","P01-1280704-1078969-C070043","ff6fa70aaf790b26fa5bded533945f41","Capture","P01-1280704-1078969","","","USD","","64.21","-1.54","-0.30","-1.84","62.37"
"2017-11-01T07:59:26 -0700","6488263561","P01-9343187-6814094-C044836","adc18e32879f31253e101b7eaed2b23b","Capture","P01-9343187-6814094","","","USD","","57.56","-1.96","-0.30","-2.26","55.30"
"2017-11-01T08:00:46 -0700","6488263561","P01-1971769-3152347-C018826","830617f9debae76ea7c71b74375fc904","Capture","P01-1971769-3152347","","","USD","","87.95","-2.11","-0.30","-2.41","85.54"
"2017-11-01T08:03:13 -0700","6488263561","P01-5874964-1675479-C067246","7e5b346ff26700ca8556d744d89d8a46","Capture","P01-5874964-1675479","","","USD","","12.17","-0.29","-0.30","-0.59","11.58"
"2017-11-01T08:11:31 -0700","6488263561","P01-9170769-0157022-C050946","b79e1b1209abe17128cd85767b083de6","Capture","P01-9170769-0157022","","","USD","","44.25","-1.06","-0.30","-1.36","42.89"
"2017-11-01T08:11:43 -0700","6488263561","P01-1191923-7197558-C065873","25e0b42818a7774f35dfb7cd0d66c8f1","Capture","P01-1191923-7197558","","","USD","","141.02","-3.38","-0.30","-3.68","137.34"
