"TransactionPostedDate","SettlementId","AmazonTransactionId","SellerReferenceId","TransactionType","AmazonOrderReferenceId","SellerOrderId","StoreName","CurrencyCode","TransactionDescription","TransactionAmount","TransactionPercentageFee","TransactionFixedFee","TotalTransactionFee","NetTransactionAmount",
"2018-08-01T07:11:51 -0700","10620869051","P01-2957260-1128072-C074049","dcdd7acce94e4f9ad2a836631ec73f15","Capture","P01-2957260-1128072","","","USD","","47.30","-1.14","-0.30","-1.44","45.86"
"2018-08-01T07:22:23 -0700","10620869051","P01-7730002-1335427-C010321","2c8dab3f087e1ceefeeff1d897e04724","Capture","P01-7730002-1335427","","","USD","","368.14","-8.84","-0.30","-9.14","359.00"
"2018-08-01T07:29:25 -0700","10620869051","P01-7597136-0083628-C089801","9c6cff97ae572ca7c67409aeaed8e76d","Capture","P01-7597136-0083628","","","USD","","29.25","-0.70","-0.30","-1.00","28.25"
"2018-08-01T07:33:00 -0700","10620869051","P01-6013350-3255307-C094729","1accd18b3a96bc9687a10658f79aef1e","Capture","P01-6013350-3255307","","","USD","","41.63","-1.00","-0.30","-1.30","40.33"
"2018-08-01T07:34:25 -0700","10620869051","P01-9012580-7093795-C014664","0627b2c4d867328d41a0cb70d5533b5d","Capture","P01-9012580-7093795","","","USD","","41.54","-1.42","-0.30","-1.72","39.82"
"2018-08-01T07:38:52 -0700","10620869051","P01-7627681-2615370-C029183","65400fd5fbd699a9ffb1e09937d92f10","Capture","P01-7627681-2615370","","","USD","","61.65","-2.10","-0.30","-2.40","59.25"
"2018-08-01T07:51:32 -0700","10620869051","P01-5342522-6708250-C049417","ae39b147875bce478e950f9f3884ecb3","Capture","P01-5342522-6708250","","","USD","","107.56","-3.66","-0.30","-3.96","103.60"
"2018-08-01T07:56:37 -0700","10620869051","P01-8389781-2941846-C071864","7cb42f43e996b19393feafed91373840","Capture","P01-8389781-2941846","","","USD","","97.16","-3.30","-0.30","-3.60","93.56"
"2018-08-01T08:13:03 -0700","10620869051","P01-9651135-3483807-C050317","2eb8e90c52621452c95d16c87cedb72f","Capture","P01-9651135-3483807","","","USD","","54.32","-1.30","-0.30","-1.60","52.72"
"2018-08-01T08:18:13 -0700","10620869051","P01-4369904-3574812-C019924","9ef8d17de1cd5e6d07afb85a41c6a6a7","Capture","P01-4369904-3574812","","","USD","","22.45","-0.54","-0.30","-0.84","21.61"
